instrument_key,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
NSE_FO|49478,49478,NIFTY2572424750PE,NIFTY,35.15,24-Jul-2025,24750,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49475,49475,NIFTY2572424750CE,NIFTY,621.2,24-Jul-2025,24750,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49474,49474,NIFTY2572424700PE,NIFTY,30.05,24-Jul-2025,24700,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|50448,50448,NIFTY26JUN15000PE,NIFTY,20.2,25-Jun-2026,15000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|50444,50444,NIFTY26JUN14000PE,NIFTY,24.0,25-Jun-2026,14000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49460,49460,NIFTY2572424400PE,NIFTY,14.55,24-Jul-2025,24400,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49462,49462,NIFTY2572424450PE,NIFTY,16.5,24-Jul-2025,24450,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49461,49461,NIFTY2572424450CE,NIFTY,972.6,24-Jul-2025,24450,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49468,49468,NIFTY2572424550PE,NIFTY,20.75,24-Jul-2025,24550,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49469,49469,NIFTY2572424600CE,NIFTY,885.0,24-Jul-2025,24600,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49464,49464,NIFTY2572424500PE,NIFTY,18.0,24-Jul-2025,24500,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49463,49463,NIFTY2572424500CE,NIFTY,916.5,24-Jul-2025,24500,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49465,49465,NIFTY2572424550CE,NIFTY,877.7,24-Jul-2025,24550,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49492,49492,NIFTY2572425100CE,NIFTY,400.2,24-Jul-2025,25100,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49495,49495,NIFTY2572425100PE,NIFTY,93.05,24-Jul-2025,25100,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49491,49491,NIFTY2572425050PE,NIFTY,80.65,24-Jul-2025,25050,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49490,49490,NIFTY2572425050CE,NIFTY,438.35,24-Jul-2025,25050,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49496,49496,NIFTY2572425150CE,NIFTY,360.15,24-Jul-2025,25150,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|50462,50462,NIFTY26JUN16000PE,NIFTY,21.0,25-Jun-2026,16000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49482,49482,NIFTY2572424850PE,NIFTY,46.7,24-Jul-2025,24850,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49481,49481,NIFTY2572424850CE,NIFTY,623.95,24-Jul-2025,24850,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49484,49484,NIFTY2572424900PE,NIFTY,53.4,24-Jul-2025,24900,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49483,49483,NIFTY2572424900CE,NIFTY,556.85,24-Jul-2025,24900,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49480,49480,NIFTY2572424800PE,NIFTY,40.0,24-Jul-2025,24800,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49489,49489,NIFTY2572425000PE,NIFTY,70.4,24-Jul-2025,25000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49486,49486,NIFTY2572424950PE,NIFTY,61.65,24-Jul-2025,24950,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49485,49485,NIFTY2572424950CE,NIFTY,524.4,24-Jul-2025,24950,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49487,49487,NIFTY2572425000CE,NIFTY,481.0,24-Jul-2025,25000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49429,49429,NIFTY2572424100CE,NIFTY,1345.0,24-Jul-2025,24100,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49435,49435,NIFTY2572424200CE,NIFTY,1214.85,24-Jul-2025,24200,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49436,49436,NIFTY2572424200PE,NIFTY,10.0,24-Jul-2025,24200,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49431,49431,NIFTY2572424150CE,NIFTY,1263.75,24-Jul-2025,24150,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49430,49430,NIFTY2572424100PE,NIFTY,8.7,24-Jul-2025,24100,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49432,49432,NIFTY2572424150PE,NIFTY,16.9,24-Jul-2025,24150,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49417,49417,NIFTY2572423900CE,NIFTY,1184.35,24-Jul-2025,23900,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49416,49416,NIFTY2572423850PE,NIFTY,4.95,24-Jul-2025,23850,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49419,49419,NIFTY2572423950CE,NIFTY,1145.65,24-Jul-2025,23950,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49418,49418,NIFTY2572423900PE,NIFTY,6.2,24-Jul-2025,23900,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49424,49424,NIFTY2572424000PE,NIFTY,7.25,24-Jul-2025,24000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49426,49426,NIFTY2572424050PE,NIFTY,7.6,24-Jul-2025,24050,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49425,49425,NIFTY2572424050CE,NIFTY,1070.15,24-Jul-2025,24050,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49420,49420,NIFTY2572423950PE,NIFTY,10.65,24-Jul-2025,23950,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49421,49421,NIFTY2572424000CE,NIFTY,1412.6,24-Jul-2025,24000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49449,49449,NIFTY2572424300CE,NIFTY,1116.85,24-Jul-2025,24300,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49450,49450,NIFTY2572424300PE,NIFTY,12.0,24-Jul-2025,24300,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49459,49459,NIFTY2572424400CE,NIFTY,1019.5,24-Jul-2025,24400,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49458,49458,NIFTY2572424350PE,NIFTY,13.5,24-Jul-2025,24350,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49453,49453,NIFTY2572424350CE,NIFTY,1068.85,24-Jul-2025,24350,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49448,49448,NIFTY2572424250PE,NIFTY,11.1,24-Jul-2025,24250,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49447,49447,NIFTY2572424250CE,NIFTY,1166.0,24-Jul-2025,24250,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39936,39936,NIFTY2580725850PE,NIFTY,500.25,07-Aug-2025,25850,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39935,39935,NIFTY2580725850CE,NIFTY,146.95,07-Aug-2025,25850,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39955,39955,NIFTY2580726000CE,NIFTY,105.35,07-Aug-2025,26000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39954,39954,NIFTY2580725950PE,NIFTY,749.75,07-Aug-2025,25950,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39951,39951,NIFTY2580725950CE,NIFTY,356.9,07-Aug-2025,25950,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39949,39949,NIFTY2580725900PE,NIFTY,550.0,07-Aug-2025,25900,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39947,39947,NIFTY2580725900CE,NIFTY,131.95,07-Aug-2025,25900,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39958,39958,NIFTY2580726050PE,NIFTY,813.4,07-Aug-2025,26050,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39957,39957,NIFTY2580726050CE,NIFTY,321.1,07-Aug-2025,26050,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39956,39956,NIFTY2580726000PE,NIFTY,641.2,07-Aug-2025,26000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39977,39977,NIFTY2580726200CE,NIFTY,272.5,07-Aug-2025,26200,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39976,39976,NIFTY2580726150PE,NIFTY,879.7,07-Aug-2025,26150,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39975,39975,NIFTY2580726150CE,NIFTY,288.05,07-Aug-2025,26150,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39974,39974,NIFTY2580726100PE,NIFTY,846.2,07-Aug-2025,26100,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39973,39973,NIFTY2580726100CE,NIFTY,304.25,07-Aug-2025,26100,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39910,39910,NIFTY2580725650PE,NIFTY,414.1,07-Aug-2025,25650,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39908,39908,NIFTY2580725600PE,NIFTY,380.2,07-Aug-2025,25600,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39907,39907,NIFTY2580725600CE,NIFTY,240.35,07-Aug-2025,25600,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39902,39902,NIFTY2580725550PE,NIFTY,353.6,07-Aug-2025,25550,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39901,39901,NIFTY2580725550CE,NIFTY,258.25,07-Aug-2025,25550,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39909,39909,NIFTY2580725650CE,NIFTY,215.4,07-Aug-2025,25650,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39918,39918,NIFTY2580725700PE,NIFTY,430.4,07-Aug-2025,25700,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39915,39915,NIFTY2580725700CE,NIFTY,200.6,07-Aug-2025,25700,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39926,39926,NIFTY2580725800PE,NIFTY,475.0,07-Aug-2025,25800,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39925,39925,NIFTY2580725800CE,NIFTY,162.45,07-Aug-2025,25800,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39924,39924,NIFTY2580725750PE,NIFTY,438.45,07-Aug-2025,25750,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39923,39923,NIFTY2580725750CE,NIFTY,179.5,07-Aug-2025,25750,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49371,49371,NIFTY2572423200PE,NIFTY,3.2,24-Jul-2025,23200,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49378,49378,NIFTY2572423250PE,NIFTY,53.2,24-Jul-2025,23250,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49377,49377,NIFTY2572423250CE,NIFTY,1733.15,24-Jul-2025,23250,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49363,49363,NIFTY2572423050CE,NIFTY,1915.6,24-Jul-2025,23050,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49369,49369,NIFTY2572423200CE,NIFTY,1778.3,24-Jul-2025,23200,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49368,49368,NIFTY2572423150PE,NIFTY,11.5,24-Jul-2025,23150,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49365,49365,NIFTY2572423100CE,NIFTY,1869.55,24-Jul-2025,23100,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49364,49364,NIFTY2572423050PE,NIFTY,2.4,24-Jul-2025,23050,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49367,49367,NIFTY2572423150CE,NIFTY,1823.75,24-Jul-2025,23150,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49366,49366,NIFTY2572423100PE,NIFTY,2.6,24-Jul-2025,23100,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39988,39988,NIFTY25DEC19000PE,NIFTY,23.7,24-Dec-2025,19000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39987,39987,NIFTY25DEC19000CE,NIFTY,7007.35,24-Dec-2025,19000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39986,39986,NIFTY2580726250PE,NIFTY,948.7,07-Aug-2025,26250,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39982,39982,NIFTY2580726250CE,NIFTY,58.5,07-Aug-2025,26250,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39978,39978,NIFTY2580726200PE,NIFTY,913.9,07-Aug-2025,26200,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39991,39991,NIFTY2580726300CE,NIFTY,243.3,07-Aug-2025,26300,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39990,39990,NIFTY26JUN19000PE,NIFTY,205.7,25-Jun-2026,19000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39999,39999,NIFTY2580726400CE,NIFTY,216.55,07-Aug-2025,26400,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39998,39998,NIFTY2580726350PE,NIFTY,1020.15,07-Aug-2025,26350,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39997,39997,NIFTY2580726350CE,NIFTY,229.6,07-Aug-2025,26350,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39992,39992,NIFTY2580726300PE,NIFTY,984.1,07-Aug-2025,26300,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39989,39989,NIFTY26JUN19000CE,NIFTY,5792.0,25-Jun-2026,19000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49394,49394,NIFTY2572423500PE,NIFTY,3.85,24-Jul-2025,23500,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49393,49393,NIFTY2572423500CE,NIFTY,1513.0,24-Jul-2025,23500,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49396,49396,NIFTY2572423550PE,NIFTY,3.25,24-Jul-2025,23550,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49395,49395,NIFTY2572423550CE,NIFTY,1470.2,24-Jul-2025,23550,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49390,49390,NIFTY2572423400PE,NIFTY,3.35,24-Jul-2025,23400,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49392,49392,NIFTY2572423450PE,NIFTY,3.85,24-Jul-2025,23450,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49391,49391,NIFTY2572423450CE,NIFTY,1990.0,24-Jul-2025,23450,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49397,49397,NIFTY2572423600CE,NIFTY,1427.85,24-Jul-2025,23600,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49383,49383,NIFTY2572423300CE,NIFTY,2225.0,24-Jul-2025,23300,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49385,49385,NIFTY2572423350CE,NIFTY,1643.95,24-Jul-2025,23350,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|49384,49384,NIFTY2572423300PE,NIFTY,2.9,24-Jul-2025,23300,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49386,49386,NIFTY2572423350PE,NIFTY,3.3,24-Jul-2025,23350,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|49389,49389,NIFTY2572423400CE,NIFTY,1599.9,24-Jul-2025,23400,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39823,39823,NIFTY2580724450PE,NIFTY,141.95,07-Aug-2025,24450,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39822,39822,NIFTY2580724450CE,NIFTY,1240.35,07-Aug-2025,24450,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39832,39832,NIFTY2580724500PE,NIFTY,57.65,07-Aug-2025,24500,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39831,39831,NIFTY2580724500CE,NIFTY,1201.1,07-Aug-2025,24500,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39845,39845,NIFTY2580724600CE,NIFTY,1124.3,07-Aug-2025,24600,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39842,39842,NIFTY2580724550PE,NIFTY,163.45,07-Aug-2025,24550,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39841,39841,NIFTY2580724550CE,NIFTY,1162.4,07-Aug-2025,24550,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39856,39856,NIFTY2580724750CE,NIFTY,1013.45,07-Aug-2025,24750,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39855,39855,NIFTY2580724700PE,NIFTY,81.2,07-Aug-2025,24700,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39854,39854,NIFTY2580724700CE,NIFTY,1050.8,07-Aug-2025,24700,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39853,39853,NIFTY2580724650PE,NIFTY,187.25,07-Aug-2025,24650,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39852,39852,NIFTY2580724650CE,NIFTY,1086.8,07-Aug-2025,24650,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39846,39846,NIFTY2580724600PE,NIFTY,70.4,07-Aug-2025,24600,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39805,39805,NIFTY2580724400PE,NIFTY,132.1,07-Aug-2025,24400,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39804,39804,NIFTY2580724400CE,NIFTY,1280.15,07-Aug-2025,24400,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39867,39867,NIFTY2580725000PE,NIFTY,143.2,07-Aug-2025,25000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39866,39866,NIFTY2580725000CE,NIFTY,605.95,07-Aug-2025,25000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39865,39865,NIFTY2580724950PE,NIFTY,133.05,07-Aug-2025,24950,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39864,39864,NIFTY2580724950CE,NIFTY,875.15,07-Aug-2025,24950,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39863,39863,NIFTY2580724900PE,NIFTY,121.3,07-Aug-2025,24900,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39862,39862,NIFTY2580724900CE,NIFTY,908.7,07-Aug-2025,24900,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39861,39861,NIFTY2580724850PE,NIFTY,110.85,07-Aug-2025,24850,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39860,39860,NIFTY2580724850CE,NIFTY,942.95,07-Aug-2025,24850,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39859,39859,NIFTY2580724800PE,NIFTY,100.9,07-Aug-2025,24800,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39858,39858,NIFTY2580724800CE,NIFTY,977.9,07-Aug-2025,24800,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39857,39857,NIFTY2580724750PE,NIFTY,94.25,07-Aug-2025,24750,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39870,39870,NIFTY2580725100CE,NIFTY,508.3,07-Aug-2025,25100,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39878,39878,NIFTY2580725300CE,NIFTY,397.65,07-Aug-2025,25300,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39877,39877,NIFTY2580725250PE,NIFTY,224.1,07-Aug-2025,25250,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39876,39876,NIFTY2580725250CE,NIFTY,528.7,07-Aug-2025,25250,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39875,39875,NIFTY2580725200PE,NIFTY,204.85,07-Aug-2025,25200,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39874,39874,NIFTY2580725200CE,NIFTY,578.4,07-Aug-2025,25200,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39873,39873,NIFTY2580725150PE,NIFTY,187.0,07-Aug-2025,25150,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39872,39872,NIFTY2580725150CE,NIFTY,598.3,07-Aug-2025,25150,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39871,39871,NIFTY2580725100PE,NIFTY,172.4,07-Aug-2025,25100,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39869,39869,NIFTY2580725050PE,NIFTY,163.7,07-Aug-2025,25050,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39868,39868,NIFTY2580725050CE,NIFTY,810.1,07-Aug-2025,25050,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39889,39889,NIFTY2580725400PE,NIFTY,283.9,07-Aug-2025,25400,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39888,39888,NIFTY2580725400CE,NIFTY,340.3,07-Aug-2025,25400,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39887,39887,NIFTY2580725350PE,NIFTY,259.5,07-Aug-2025,25350,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39886,39886,NIFTY2580725350CE,NIFTY,365.0,07-Aug-2025,25350,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39879,39879,NIFTY2580725300PE,NIFTY,242.35,07-Aug-2025,25300,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39892,39892,NIFTY2580725450CE,NIFTY,314.6,07-Aug-2025,25450,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39896,39896,NIFTY2580725500PE,NIFTY,327.95,07-Aug-2025,25500,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|39895,39895,NIFTY2580725500CE,NIFTY,285.7,07-Aug-2025,25500,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|39893,39893,NIFTY2580725450PE,NIFTY,306.4,07-Aug-2025,25450,0.05,75,OPTIDX,PE,NSE_FO
